#time   totalV   totalAV   Vchange   AVchange   Tchange   ATchange
233    1e+11    1e+11    -1.83105e-15    -1.83105e-15    1.78989e-15    1.78989e-15    
234    1e+11    1e+11    -2.13623e-15    -2.13623e-15    6.39246e-16    6.39246e-16    
235    1e+11    1e+11    -3.50952e-15    -3.50952e-15    1.78989e-15    1.78989e-15    
236    1e+11    1e+11    -2.74658e-15    -2.74658e-15    1.40634e-15    1.40634e-15    
237    1e+11    1e+11    7.62939e-16    7.62939e-16    2.17344e-15    2.17344e-15    
238    1e+11    1e+11    -4.27246e-15    -4.27246e-15    5.11397e-16    5.11397e-16    
239    1e+11    1e+11    -1.2207e-15    -1.2207e-15    1.91774e-15    1.91774e-15    
240    1e+11    1e+11    -3.20435e-15    -3.20435e-15    -1.91774e-15    -1.91774e-15    
241    1e+11    1e+11    -3.35693e-15    -3.35693e-15    -1.15064e-15    -1.15064e-15    
242    1e+11    1e+11    -6.10352e-16    -6.10352e-16    -6.39246e-16    -6.39246e-16    
243    1e+11    1e+11    -1.83105e-15    -1.83105e-15    -2.42914e-15    -2.42914e-15    
244    1e+11    1e+11    -2.13623e-15    -2.13623e-15    -1.27849e-16    -1.27849e-16    
245    1e+11    1e+11    -1.98364e-15    -1.98364e-15    -8.94944e-16    -8.94944e-16    
246    1e+11    1e+11    -1.37329e-15    -1.37329e-15    1.15064e-15    1.15064e-15    
247    1e+11    1e+11    -2.28882e-15    -2.28882e-15    0    0    
248    1e+11    1e+11    -1.52588e-15    -1.52588e-15    2.94053e-15    2.94053e-15    
249    1e+11    1e+11    -2.28882e-15    -2.28882e-15    2.68483e-15    2.68483e-15    
250    1e+11    1e+11    -3.05176e-15    -3.05176e-15    -2.04559e-15    -2.04559e-15    
251    1e+11    1e+11    -1.83105e-15    -1.83105e-15    1.27849e-16    1.27849e-16    
252    1e+11    1e+11    -3.20435e-15    -3.20435e-15    -5.11397e-16    -5.11397e-16    
253    1e+11    1e+11    -1.06812e-15    -1.06812e-15    3.83548e-15    3.83548e-15    
254    1e+11    1e+11    -1.06812e-15    -1.06812e-15    -1.15064e-15    -1.15064e-15    
255    1e+11    1e+11    -1.83105e-15    -1.83105e-15    -5.11397e-16    -5.11397e-16    
256    1e+11    1e+11    -6.10352e-16    -6.10352e-16    -1.15064e-15    -1.15064e-15    
257    1e+11    1e+11    -1.06812e-15    -1.06812e-15    -5.11397e-16    -5.11397e-16    
258    1e+11    1e+11    -4.42505e-15    -4.42505e-15    2.81268e-15    2.81268e-15    
259    1e+11    1e+11    0    0    -1.66204e-15    -1.66204e-15    
260    1e+11    1e+11    -3.50952e-15    -3.50952e-15    -2.04559e-15    -2.04559e-15    
261    1e+11    1e+11    -3.05176e-15    -3.05176e-15    1.53419e-15    1.53419e-15    
262    1e+11    1e+11    -3.66211e-15    -3.66211e-15    -1.78989e-15    -1.78989e-15    
263    1e+11    1e+11    -4.73022e-15    -4.73022e-15    -7.67095e-16    -7.67095e-16    
264    1e+11    1e+11    -2.89917e-15    -2.89917e-15    1.15064e-15    1.15064e-15    
265    1e+11    1e+11    -7.62939e-16    -7.62939e-16    4.09117e-15    4.09117e-15    
266    1e+11    1e+11    -2.13623e-15    -2.13623e-15    2.04559e-15    2.04559e-15    
267    1e+11    1e+11    -1.06812e-15    -1.06812e-15    3.83548e-16    3.83548e-16    
268    1e+11    1e+11    -3.96729e-15    -3.96729e-15    -1.40634e-15    -1.40634e-15    
269    1e+11    1e+11    -3.50952e-15    -3.50952e-15    3.70763e-15    3.70763e-15    
